id_dest,id_origin,no,pop_dest,den_dest,pop_origin,den_origin,id_dest_new,id_origin_new,urban_dest,urban_origin
416052,2202043,5,5568,32,21289,56,0416052,2202043,rural,urban-rural
416063,2202043,11,19932,83,21289,56,0416063,2202043,urban-rural,urban-rural
1661011,2202043,3,126775,851,21289,56,1661011,2202043,urban,urban-rural
2202011,2202043,13,39158,1861,21289,56,2202011,2202043,urban,urban-rural
2202023,2202043,4,14361,36,21289,56,2202023,2202043,urban-rural,urban-rural
2202032,2202043,14,19259,42,21289,56,2202032,2202043,rural,urban-rural
2213031,2202043,3,45991,1819,21289,56,2213031,2202043,urban,urban-rural
2213072,2202043,7,2714,22,21289,56,2213072,2202043,rural,urban-rural
2215031,2202043,4,46968,1740,21289,56,2215031,2202043,urban,urban-rural
2215092,2202043,3,20438,116,21289,56,2215092,2202043,rural,urban-rural
2216042,2202043,3,5978,42,21289,56,2216042,2202043,rural,urban-rural
2261011,2202043,9,486271,1829,21289,56,2261011,2202043,urban,urban-rural
2262011,2202043,4,244676,1810,21289,56,2262011,2202043,urban,urban-rural
3215011,2202043,3,38148,787,21289,56,3215011,2202043,urban,urban-rural
2202011,2202052,6,39158,1861,2273,22,2202011,2202052,urban,rural
415052,2203011,3,7769,92,13270,1038,0415052,2203011,rural,urban
461011,2203011,6,334026,1898,13270,1038,0461011,2203011,urban,urban
1465011,2203011,4,1863056,7848,13270,1038,1465011,2203011,urban,urban
2202011,2203011,7,39158,1861,13270,1038,2202011,2203011,urban,urban
2203032,2203011,54,10703,30,13270,1038,2203032,2203011,rural,urban
2203043,2203011,7,8687,39,13270,1038,2203043,2203011,urban-rural,urban
2203062,2203011,5,5998,25,13270,1038,2203062,2203011,rural,urban
2204052,2203011,3,6034,47,13270,1038,2204052,2203011,rural,urban
2205083,2203011,3,48511,296,13270,1038,2205083,2203011,urban-rural,urban
2212082,2203011,3,18928,72,13270,1038,2212082,2203011,rural,urban
2261011,2203011,11,486271,1829,13270,1038,2261011,2203011,urban,urban
2262011,2203011,4,244676,1810,13270,1038,2262011,2203011,urban,urban
3261011,2203011,3,104891,1067,13270,1038,3261011,2203011,urban,urban
3262011,2203011,4,394482,1312,13270,1038,3262011,2203011,urban,urban
213022,2203023,3,8016,45,8672,37,0213022,2203023,rural,urban-rural
413043,2203023,4,12989,55,8672,37,0413043,2203023,urban-rural,urban-rural
1465011,2203023,4,1863056,2097,8672,37,1465011,2203023,urban,urban-rural
1661011,2203023,4,126775,851,8672,37,1661011,2203023,urban,urban-rural
2203011,2203023,8,13270,1038,8672,37,2203011,2203023,urban,urban-rural
2203032,2203023,6,10703,30,8672,37,2203032,2203023,rural,urban-rural
2203072,2203023,4,3390,12,8672,37,2203072,2203023,rural,urban-rural
2214011,2203023,3,57856,2589,8672,37,2214011,2203023,urban,urban-rural
2261011,2203023,3,486271,1829,8672,37,2261011,2203023,urban,urban-rural
3209033,2203023,4,8389,23,8672,37,3209033,2203023,urban-rural,urban-rural
3215011,2203023,21,38148,787,8672,37,3215011,2203023,urban,urban-rural
3262011,2203023,3,394482,1312,8672,37,3262011,2203023,urban,urban-rural
463011,2203032,4,197112,1703,10703,30,0463011,2203032,urban,rural
2202011,2203032,11,39158,1861,10703,30,2202011,2203032,urban,rural
2202032,2203032,4,19259,42,10703,30,2202032,2203032,rural,rural
2202043,2203032,3,21289,56,10703,30,2202043,2203032,urban-rural,rural
2203011,2203032,18,13270,1038,10703,30,2203011,2203032,urban,rural
2203023,2203032,3,8672,37,10703,30,2203023,2203032,urban-rural,rural
2203043,2203032,7,8687,39,10703,30,2203043,2203032,urban-rural,rural
2203062,2203032,3,5998,25,10703,30,2203062,2203032,rural,rural
2203072,2203032,7,3390,12,10703,30,2203072,2203032,rural,rural
2261011,2203032,3,486271,1829,10703,30,2261011,2203032,urban,rural
3206063,2203032,4,4128,33,10703,30,3206063,2203032,urban-rural,rural
2203032,2203043,10,10703,30,8687,39,2203032,2203043,rural,urban-rural
2408021,2203043,4,41314,522,8687,39,2408021,2203043,urban,urban-rural
3031042,2203043,8,5321,28,8687,39,3031042,2203043,rural,urban-rural
3209042,2203043,4,6798,36,8687,39,3209042,2203043,rural,urban-rural
3261011,2203052,5,104891,1067,3204,14,3261011,2203052,urban,rural
3262011,2203052,3,394482,1312,3204,14,3262011,2203052,urban,rural
416032,2203062,3,4203,38,5998,25,0416032,2203062,rural,rural
2202032,2203062,7,19259,42,5998,25,2202032,2203062,rural,rural
2203011,2203062,8,13270,1038,5998,25,2203011,2203062,urban,rural
2261011,2203062,5,486271,1829,5998,25,2261011,2203062,urban,rural
3026023,2203062,3,5755,46,5998,25,3026023,2203062,urban-rural,rural
3031082,2203062,3,9802,34,5998,25,3031082,2203062,rural,rural
3215052,2203062,4,4407,21,5998,25,3215052,2203062,rural,rural
2202011,2203072,3,39158,1861,3390,12,2202011,2203072,urban,rural
2203023,2203072,3,8672,37,3390,12,2203023,2203072,urban-rural,rural
2203032,2203072,6,10703,30,3390,12,2203032,2203072,rural,rural
2203062,2203072,3,5998,25,3390,12,2203062,2203072,rural,rural
2205083,2203072,3,48511,296,3390,12,2205083,2203072,urban-rural,rural
416052,2204011,3,5568,32,31791,1931,0416052,2204011,rural,urban
461011,2204011,3,334026,1898,31791,1931,0461011,2204011,urban,urban
1261011,2204011,3,802583,2456,31791,1931,1261011,2204011,urban,urban
1427022,2204011,4,5736,45,31791,1931,1427022,2204011,rural,urban
2204022,2204011,8,6778,55,31791,1931,2204022,2204011,rural,urban
2204032,2204011,10,20468,248,31791,1931,2204032,2204011,rural,urban
2204042,2204011,139,36809,256,31791,1931,2204042,2204011,rural,urban
2204062,2204011,27,10681,213,31791,1931,2204062,2204011,rural,urban
2204072,2204011,14,4245,50,31791,1931,2204072,2204011,rural,urban
2204082,2204011,46,11598,71,31791,1931,2204082,2204011,rural,urban
2205023,2204011,4,34275,166,31791,1931,2205023,2204011,urban-rural,urban
2205052,2204011,5,11133,99,31791,1931,2205052,2204011,rural,urban
2205083,2204011,5,48511,296,31791,1931,2205083,2204011,urban-rural,urban
2206052,2204011,3,4476,41,31791,1931,2206052,2204011,rural,urban
2208011,2204011,3,34365,1924,31791,1931,2208011,2204011,urban,urban
2209011,2204011,5,37341,2176,31791,1931,2209011,2204011,urban,urban
2210042,2204011,3,9377,55,31791,1931,2210042,2204011,rural,urban
2211072,2204011,4,28006,118,31791,1931,2211072,2204011,rural,urban
2213062,2204011,4,6789,42,31791,1931,2213062,2204011,rural,urban
2213132,2204011,3,12070,88,31791,1931,2213132,2204011,rural,urban
2214011,2204011,9,57856,2589,31791,1931,2214011,2204011,urban,urban
2214062,2204011,4,15720,92,31791,1931,2214062,2204011,rural,urban
2215011,2204011,3,28428,850,31791,1931,2215011,2204011,urban,urban
2261011,2204011,89,486271,1829,31791,1931,2261011,2204011,urban,urban
2262011,2204011,15,244676,1810,31791,1931,2262011,2204011,urban,urban
2264011,2204011,6,32743,1886,31791,1931,2264011,2204011,urban,urban
2808011,2204011,6,25933,2506,31791,1931,2808011,2204011,urban,urban
2861011,2204011,9,114401,1433,31791,1931,2861011,2204011,urban,urban
3206033,2204011,3,13302,40,31791,1931,3206033,2204011,urban-rural,urban
2204011,2204022,7,31791,1931,6778,55,2204011,2204022,urban,rural
2204042,2204022,5,36809,256,6778,55,2204042,2204022,rural,rural
2204082,2204022,4,11598,71,6778,55,2204082,2204022,rural,rural
2210032,2204022,3,2946,49,6778,55,2210032,2204022,rural,rural
2261011,2204022,24,486271,1829,6778,55,2261011,2204022,urban,rural
2201023,2204032,4,25292,128,20468,248,2201023,2204032,urban-rural,rural
2204011,2204032,5,31791,1931,20468,248,2204011,2204032,urban,rural
2204042,2204032,37,36809,256,20468,248,2204042,2204032,rural,rural
2204052,2204032,13,6034,47,20468,248,2204052,2204032,rural,rural
2204062,2204032,12,10681,213,20468,248,2204062,2204032,rural,rural
2204082,2204032,12,11598,71,20468,248,2204082,2204032,rural,rural
2205032,2204032,3,10748,126,20468,248,2205032,2204032,rural,rural
2205062,2204032,3,11051,69,20468,248,2205062,2204032,rural,rural
2205083,2204032,8,48511,296,20468,248,2205083,2204032,urban-rural,rural
2213122,2204032,4,17083,87,20468,248,2213122,2204032,rural,rural
2215031,2204032,3,46968,1740,20468,248,2215031,2204032,urban,rural
2215092,2204032,4,20438,116,20468,248,2215092,2204032,rural,rural
2216053,2204032,3,17372,96,20468,248,2216053,2204032,urban-rural,rural
2261011,2204032,92,486271,1829,20468,248,2261011,2204032,urban,rural
2262011,2204032,7,244676,1810,20468,248,2262011,2204032,urban,rural
2264011,2204032,4,32743,1886,20468,248,2264011,2204032,urban,rural
2812052,2204032,3,8389,61,20468,248,2812052,2204032,rural,rural
2861011,2204032,4,114401,1433,20468,248,2861011,2204032,urban,rural
264011,2204042,3,674312,2303,36809,256,0264011,2204042,urban,rural
463011,2204042,3,197112,1703,36809,256,0463011,2204042,urban,rural
1465011,2204042,4,1863056,6378,36809,256,1465011,2204042,urban,rural
2061011,2204042,4,293413,2873,36809,256,2061011,2204042,urban,rural
2203043,2204042,3,8687,39,36809,256,2203043,2204042,urban-rural,rural
2204011,2204042,102,31791,1931,36809,256,2204011,2204042,urban,rural
2204032,2204042,36,20468,248,36809,256,2204032,2204042,rural,rural
2204052,2204042,10,6034,47,36809,256,2204052,2204042,rural,rural
2204062,2204042,29,10681,213,36809,256,2204062,2204042,rural,rural
2204082,2204042,15,11598,71,36809,256,2204082,2204042,rural,rural
2205023,2204042,8,34275,166,36809,256,2205023,2204042,urban-rural,rural
2205032,2204042,3,10748,126,36809,256,2205032,2204042,rural,rural
2205083,2204042,13,48511,296,36809,256,2205083,2204042,urban-rural,rural
2210032,2204042,4,2946,49,36809,256,2210032,2204042,rural,rural
2213122,2204042,3,17083,87,36809,256,2213122,2204042,rural,rural
2213132,2204042,3,12070,88,36809,256,2213132,2204042,rural,rural
2214011,2204042,4,57856,2589,36809,256,2214011,2204042,urban,rural
2214023,2204042,3,14637,75,36809,256,2214023,2204042,urban-rural,rural
2214043,2204042,4,15379,109,36809,256,2214043,2204042,urban-rural,rural
2214052,2204042,3,5391,69,36809,256,2214052,2204042,rural,rural
2214062,2204042,8,15720,92,36809,256,2214062,2204042,rural,rural
2215011,2204042,3,28428,850,36809,256,2215011,2204042,urban,rural
2215031,2204042,3,46968,1740,36809,256,2215031,2204042,urban,rural
2261011,2204042,138,486271,1829,36809,256,2261011,2204042,urban,rural
2262011,2204042,11,244676,1810,36809,256,2262011,2204042,urban,rural
2264011,2204042,4,32743,1886,36809,256,2264011,2204042,urban,rural
2807032,2204042,3,13183,31,36809,256,2807032,2204042,rural,rural
2815011,2204042,3,31862,2252,36809,256,2815011,2204042,urban,rural
3262011,2204042,6,394482,1312,36809,256,3262011,2204042,urban,rural
2204011,2204052,6,31791,1931,6034,47,2204011,2204052,urban,rural
2204032,2204052,5,20468,248,6034,47,2204032,2204052,rural,rural
2206042,2204052,5,16016,52,6034,47,2206042,2204052,rural,rural
2261011,2204052,20,486271,1829,6034,47,2261011,2204052,urban,rural
2804042,2204052,6,3916,36,6034,47,2804042,2204052,rural,rural
1261011,2204062,4,802583,2456,10681,213,1261011,2204062,urban,rural
2204011,2204062,17,31791,1931,10681,213,2204011,2204062,urban,rural
2204042,2204062,20,36809,256,10681,213,2204042,2204062,rural,rural
2204082,2204062,3,11598,71,10681,213,2204082,2204062,rural,rural
2206052,2204062,3,4476,41,10681,213,2206052,2204062,rural,rural
2214011,2204062,8,57856,2589,10681,213,2214011,2204062,urban,rural
2214023,2204062,3,14637,75,10681,213,2214023,2204062,urban-rural,rural
2214062,2204062,5,15720,92,10681,213,2214062,2204062,rural,rural
2261011,2204062,12,486271,1829,10681,213,2261011,2204062,urban,rural
2204011,2204072,7,31791,1931,4245,50,2204011,2204072,urban,rural
2204022,2204072,7,6778,55,4245,50,2204022,2204072,rural,rural
2209011,2204072,4,37341,2176,4245,50,2209011,2204072,urban,rural
2213093,2204072,5,14468,85,4245,50,2213093,2204072,urban-rural,rural
2214011,2204072,8,57856,2589,4245,50,2214011,2204072,urban,rural
2214062,2204072,6,15720,92,4245,50,2214062,2204072,rural,rural
2261011,2204072,10,486271,1829,4245,50,2261011,2204072,urban,rural
2204011,2204082,11,31791,1931,11598,71,2204011,2204082,urban,rural
2204022,2204082,3,6778,55,11598,71,2204022,2204082,rural,rural
2204032,2204082,3,20468,248,11598,71,2204032,2204082,rural,rural
2204042,2204082,9,36809,256,11598,71,2204042,2204082,rural,rural
2204052,2204082,3,6034,47,11598,71,2204052,2204082,rural,rural
2204062,2204082,7,10681,213,11598,71,2204062,2204082,rural,rural
2206052,2204082,3,4476,41,11598,71,2206052,2204082,rural,rural
2210052,2204082,4,3482,31,11598,71,2210052,2204082,rural,rural
2213052,2204082,3,5331,48,11598,71,2213052,2204082,rural,rural
2213093,2204082,4,14468,85,11598,71,2213093,2204082,urban-rural,rural
2213122,2204082,3,17083,87,11598,71,2213122,2204082,rural,rural
2214011,2204082,3,57856,2589,11598,71,2214011,2204082,urban,rural
2214062,2204082,8,15720,92,11598,71,2214062,2204082,rural,rural
2261011,2204082,17,486271,1829,11598,71,2261011,2204082,urban,rural
2417082,2204082,4,15045,419,11598,71,2417082,2204082,rural,rural
2205023,2205012,20,34275,166,7794,99,2205023,2205012,urban-rural,rural
2205032,2205012,3,10748,126,7794,99,2205032,2205012,rural,rural
2205042,2205012,7,20599,113,7794,99,2205042,2205012,rural,rural
2205052,2205012,12,11133,99,7794,99,2205052,2205012,rural,rural
2205083,2205012,6,48511,296,7794,99,2205083,2205012,urban-rural,rural
2206011,2205012,5,23524,1483,7794,99,2206011,2205012,urban,rural
2261011,2205012,10,486271,1829,7794,99,2261011,2205012,urban,rural
2262011,2205012,5,244676,1810,7794,99,2262011,2205012,urban,rural
462011,2205023,4,90275,1563,34275,166,0462011,2205023,urban,urban-rural
1435062,2205023,3,6128,67,34275,166,1435062,2205023,rural,urban-rural
2205012,2205023,13,7794,99,34275,166,2205012,2205023,rural,urban-rural
2205032,2205023,25,10748,126,34275,166,2205032,2205023,rural,urban-rural
2205042,2205023,6,20599,113,34275,166,2205042,2205023,rural,urban-rural
2205052,2205023,31,11133,99,34275,166,2205052,2205023,rural,urban-rural
2205062,2205023,8,11051,69,34275,166,2205062,2205023,rural,urban-rural
2205083,2205023,43,48511,296,34275,166,2205083,2205023,urban-rural,urban-rural
2206011,2205023,3,23524,1483,34275,166,2206011,2205023,urban,urban-rural
2208032,2205023,10,7448,40,34275,166,2208032,2205023,rural,urban-rural
2212062,2205023,3,13741,56,34275,166,2212062,2205023,rural,urban-rural
2215102,2205023,4,29602,152,34275,166,2215102,2205023,rural,urban-rural
2261011,2205023,42,486271,1829,34275,166,2261011,2205023,urban,urban-rural
2262011,2205023,7,244676,1810,34275,166,2262011,2205023,urban,urban-rural
2263011,2205023,7,87119,2019,34275,166,2263011,2205023,urban,urban-rural
2466011,2205023,3,172628,1289,34275,166,2466011,2205023,urban,urban-rural
2204042,2205032,3,36809,256,10748,126,2204042,2205032,rural,rural
2204052,2205032,3,6034,47,10748,126,2204052,2205032,rural,rural
2205012,2205032,4,7794,99,10748,126,2205012,2205032,rural,rural
2205023,2205032,21,34275,166,10748,126,2205023,2205032,urban-rural,rural
2205042,2205032,6,20599,113,10748,126,2205042,2205032,rural,rural
2205083,2205032,13,48511,296,10748,126,2205083,2205032,urban-rural,rural
2215021,2205032,3,52221,1737,10748,126,2215021,2205032,urban,rural
2215092,2205032,16,20438,116,10748,126,2215092,2205032,rural,rural
2261011,2205032,9,486271,1829,10748,126,2261011,2205032,urban,rural
1408052,2205042,3,19526,184,20599,113,1408052,2205042,rural,rural
2201032,2205042,10,5703,19,20599,113,2201032,2205042,rural,rural
2204052,2205042,3,6034,47,20599,113,2204052,2205042,rural,rural
2205012,2205042,9,7794,99,20599,113,2205012,2205042,rural,rural
2205062,2205042,6,11051,69,20599,113,2205062,2205042,rural,rural
2205072,2205042,14,5688,43,20599,113,2205072,2205042,rural,rural
2205083,2205042,7,48511,296,20599,113,2205083,2205042,urban-rural,rural
2206011,2205042,3,23524,1483,20599,113,2206011,2205042,urban,rural
2206042,2205042,3,16016,52,20599,113,2206042,2205042,rural,rural
2208032,2205042,13,7448,40,20599,113,2208032,2205042,rural,rural
2208042,2205042,3,13551,50,20599,113,2208042,2205042,rural,rural
2215062,2205042,4,6402,53,20599,113,2215062,2205042,rural,rural
2261011,2205042,19,486271,1829,20599,113,2261011,2205042,urban,rural
2262011,2205042,8,244676,1810,20599,113,2262011,2205042,urban,rural
2204032,2205052,4,20468,248,11133,99,2204032,2205052,rural,rural
2205023,2205052,22,34275,166,11133,99,2205023,2205052,urban-rural,rural
2205032,2205052,8,10748,126,11133,99,2205032,2205052,rural,rural
2205062,2205052,10,11051,69,11133,99,2205062,2205052,rural,rural
2205083,2205052,15,48511,296,11133,99,2205083,2205052,urban-rural,rural
2206011,2205052,4,23524,1483,11133,99,2206011,2205052,urban,rural
2206072,2205052,3,7139,63,11133,99,2206072,2205052,rural,rural
2213093,2205052,3,14468,85,11133,99,2213093,2205052,urban-rural,rural
2261011,2205052,7,486271,1829,11133,99,2261011,2205052,urban,rural
2205012,2205062,3,7794,99,11051,69,2205012,2205062,rural,rural
2205023,2205062,22,34275,166,11051,69,2205023,2205062,urban-rural,rural
2205032,2205062,5,10748,126,11051,69,2205032,2205062,rural,rural
2205042,2205062,8,20599,113,11051,69,2205042,2205062,rural,rural
2205072,2205062,6,5688,43,11051,69,2205072,2205062,rural,rural
2206011,2205062,8,23524,1483,11051,69,2206011,2205062,urban,rural
2261011,2205062,14,486271,1829,11051,69,2261011,2205062,urban,rural
2263011,2205062,3,87119,2019,11051,69,2263011,2205062,urban,rural
2201072,2205072,3,3802,29,5688,43,2201072,2205072,rural,rural
2204032,2205072,4,20468,248,5688,43,2204032,2205072,rural,rural
2204042,2205072,3,36809,256,5688,43,2204042,2205072,rural,rural
2205042,2205072,14,20599,113,5688,43,2205042,2205072,rural,rural
2205052,2205072,8,11133,99,5688,43,2205052,2205072,rural,rural
2205062,2205072,7,11051,69,5688,43,2205062,2205072,rural,rural
2205083,2205072,3,48511,296,5688,43,2205083,2205072,urban-rural,rural
2206011,2205072,3,23524,1483,5688,43,2206011,2205072,urban,rural
2261011,2205072,4,486271,1829,5688,43,2261011,2205072,urban,rural
415042,2205083,3,21066,199,48511,296,0415042,2205083,rural,urban-rural
415092,2205083,3,15724,88,48511,296,0415092,2205083,rural,urban-rural
461011,2205083,5,334026,1898,48511,296,0461011,2205083,urban,urban-rural
1061011,2205083,4,664860,2267,48511,296,1061011,2205083,urban,urban-rural
1210122,2205083,4,8760,174,48511,296,1210122,2205083,rural,urban-rural
1215082,2205083,6,8852,69,48511,296,1215082,2205083,rural,urban-rural
1402082,2205083,3,4751,43,48511,296,1402082,2205083,rural,urban-rural
1413032,2205083,3,4542,40,48511,296,1413032,2205083,rural,urban-rural
1465011,2205083,5,1863056,7848,48511,296,1465011,2205083,urban,urban-rural
2204011,2205083,4,31791,1931,48511,296,2204011,2205083,urban,urban-rural
2204032,2205083,14,20468,248,48511,296,2204032,2205083,rural,urban-rural
2204042,2205083,10,36809,256,48511,296,2204042,2205083,rural,urban-rural
2204052,2205083,3,6034,47,48511,296,2204052,2205083,rural,urban-rural
2204082,2205083,4,11598,71,48511,296,2204082,2205083,rural,urban-rural
2205023,2205083,29,34275,166,48511,296,2205023,2205083,urban-rural,urban-rural
2205032,2205083,45,10748,126,48511,296,2205032,2205083,rural,urban-rural
2205052,2205083,8,11133,99,48511,296,2205052,2205083,rural,urban-rural
2205062,2205083,4,11051,69,48511,296,2205062,2205083,rural,urban-rural
2206072,2205083,6,7139,63,48511,296,2206072,2205083,rural,urban-rural
2211052,2205083,14,19888,397,48511,296,2211052,2205083,rural,urban-rural
2211072,2205083,6,28006,118,48511,296,2211072,2205083,rural,urban-rural
2215021,2205083,7,52221,1737,48511,296,2215021,2205083,urban,urban-rural
2215031,2205083,4,46968,1740,48511,296,2215031,2205083,urban,urban-rural
2215092,2205083,28,20438,116,48511,296,2215092,2205083,rural,urban-rural
2215102,2205083,3,29602,152,48511,296,2215102,2205083,rural,urban-rural
2261011,2205083,169,486271,1829,48511,296,2261011,2205083,urban,urban-rural
2262011,2205083,39,244676,1810,48511,296,2262011,2205083,urban,urban-rural
2264011,2205083,5,32743,1886,48511,296,2264011,2205083,urban,urban-rural
2804012,2205083,4,7619,40,48511,296,2804012,2205083,rural,urban-rural
2816033,2205083,3,26345,42,48511,296,2816033,2205083,urban-rural,urban-rural
2861011,2205083,3,114401,1433,48511,296,2861011,2205083,urban,urban-rural
1261011,2206011,3,802583,2456,23524,1483,1261011,2206011,urban,urban
2202023,2206011,4,14361,36,23524,1483,2202023,2206011,urban-rural,urban
2204042,2206011,3,36809,256,23524,1483,2204042,2206011,rural,urban
2205012,2206011,3,7794,99,23524,1483,2205012,2206011,rural,urban
2205032,2206011,3,10748,126,23524,1483,2205032,2206011,rural,urban
2205052,2206011,8,11133,99,23524,1483,2205052,2206011,rural,urban
2205062,2206011,37,11051,69,23524,1483,2205062,2206011,rural,urban
2205083,2206011,9,48511,296,23524,1483,2205083,2206011,urban-rural,urban
2206022,2206011,4,4455,36,23524,1483,2206022,2206011,rural,urban
2206042,2206011,101,16016,52,23524,1483,2206042,2206011,rural,urban
2206052,2206011,3,4476,41,23524,1483,2206052,2206011,rural,urban
2206062,2206011,4,3736,34,23524,1483,2206062,2206011,rural,urban
2206072,2206011,25,7139,63,23524,1483,2206072,2206011,rural,urban
2206082,2206011,8,6766,32,23524,1483,2206082,2206011,rural,urban
2215072,2206011,4,17255,155,23524,1483,2215072,2206011,rural,urban
2261011,2206011,38,486271,1829,23524,1483,2261011,2206011,urban,urban
2262011,2206011,7,244676,1810,23524,1483,2262011,2206011,urban,urban
2264011,2206011,4,32743,1886,23524,1483,2264011,2206011,urban,urban
2861011,2206011,5,114401,1433,23524,1483,2861011,2206011,urban,urban
2206011,2206022,5,23524,1483,4455,36,2206011,2206022,urban,rural
2261011,2206022,8,486271,1829,4455,36,2261011,2206022,urban,rural
2202023,2206032,4,14361,36,6144,36,2202023,2206032,urban-rural,rural
2202043,2206032,12,21289,56,6144,36,2202043,2206032,urban-rural,rural
2206011,2206032,3,23524,1483,6144,36,2206011,2206032,urban,rural
2206062,2206032,3,3736,34,6144,36,2206062,2206032,rural,rural
2215011,2206032,3,28428,850,6144,36,2215011,2206032,urban,rural
2261011,2206032,7,486271,1829,6144,36,2261011,2206032,urban,rural
264011,2206042,4,674312,2303,16016,52,0264011,2206042,urban,rural
2205062,2206042,17,11051,69,16016,52,2205062,2206042,rural,rural
2206011,2206042,66,23524,1483,16016,52,2206011,2206042,urban,rural
2206062,2206042,10,3736,34,16016,52,2206062,2206042,rural,rural
2206072,2206042,16,7139,63,16016,52,2206072,2206042,rural,rural
2206082,2206042,6,6766,32,16016,52,2206082,2206042,rural,rural
2261011,2206042,13,486271,1829,16016,52,2261011,2206042,urban,rural
2206011,2206052,15,23524,1483,4476,41,2206011,2206052,urban,rural
2206042,2206052,3,16016,52,4476,41,2206042,2206052,rural,rural
2206072,2206052,12,7139,63,4476,41,2206072,2206052,rural,rural
2213093,2206052,6,14468,85,4476,41,2213093,2206052,urban-rural,rural
2215092,2206052,5,20438,116,4476,41,2215092,2206052,rural,rural
2261011,2206052,5,486271,1829,4476,41,2261011,2206052,urban,rural
2201072,2206062,3,3802,29,3736,34,2201072,2206062,rural,rural
2202023,2206062,3,14361,36,3736,34,2202023,2206062,urban-rural,rural
2205052,2206062,3,11133,99,3736,34,2205052,2206062,rural,rural
2205062,2206062,3,11051,69,3736,34,2205062,2206062,rural,rural
2206011,2206062,8,23524,1483,3736,34,2206011,2206062,urban,rural
2206032,2206062,4,6144,36,3736,34,2206032,2206062,rural,rural
2206042,2206062,11,16016,52,3736,34,2206042,2206062,rural,rural
2261011,2206062,6,486271,1829,3736,34,2261011,2206062,urban,rural
2204052,2206072,4,6034,47,7139,63,2204052,2206072,rural,rural
2206011,2206072,4,23524,1483,7139,63,2206011,2206072,urban,rural
2206022,2206072,4,4455,36,7139,63,2206022,2206072,rural,rural
2206042,2206072,12,16016,52,7139,63,2206042,2206072,rural,rural
2206052,2206072,3,4476,41,7139,63,2206052,2206072,rural,rural
2261011,2206072,11,486271,1829,7139,63,2261011,2206072,urban,rural
2262011,2206072,3,244676,1810,7139,63,2262011,2206072,urban,rural
2205062,2206082,3,11051,69,6766,32,2205062,2206082,rural,rural
2206011,2206082,3,23524,1483,6766,32,2206011,2206082,urban,rural
2206042,2206082,3,16016,52,6766,32,2206042,2206082,rural,rural
2206072,2206082,4,7139,63,6766,32,2206072,2206082,rural,rural
2213122,2206082,3,17083,87,6766,32,2213122,2206082,rural,rural
2261011,2206082,6,486271,1829,6766,32,2261011,2206082,urban,rural
261011,2207011,3,76570,701,37513,1742,0261011,2207011,urban,urban
403062,2207011,3,17055,168,37513,1742,0403062,2207011,rural,urban
461011,2207011,8,334026,1898,37513,1742,0461011,2207011,urban,urban
463011,2207011,3,197112,1703,37513,1742,0463011,2207011,urban,urban
1261011,2207011,3,802583,2456,37513,1742,1261011,2207011,urban,urban
1465011,2207011,4,1863056,5381,37513,1742,1465011,2207011,urban,urban
2204042,2207011,4,36809,256,37513,1742,2204042,2207011,rural,urban
2207022,2207011,25,8139,42,37513,1742,2207022,2207011,rural,urban
2207032,2207011,111,11337,55,37513,1742,2207032,2207011,rural,urban
2207043,2207011,4,12377,63,37513,1742,2207043,2207011,urban-rural,urban
2207052,2207011,6,5685,55,37513,1742,2207052,2207011,rural,urban
2207062,2207011,22,5973,53,37513,1742,2207062,2207011,rural,urban
2209011,2207011,5,37341,2176,37513,1742,2209011,2207011,urban,urban
2214023,2207011,4,14637,75,37513,1742,2214023,2207011,urban-rural,urban
2215021,2207011,4,52221,1737,37513,1742,2215021,2207011,urban,urban
2215092,2207011,7,20438,116,37513,1742,2215092,2207011,rural,urban
2216053,2207011,8,17372,96,37513,1742,2216053,2207011,urban-rural,urban
2261011,2207011,39,486271,1829,37513,1742,2261011,2207011,urban,urban
2262011,2207011,13,244676,1810,37513,1742,2262011,2207011,urban,urban
2861011,2207011,7,114401,1433,37513,1742,2861011,2207011,urban,urban
3024073,2207011,4,30103,172,37513,1742,3024073,2207011,urban-rural,urban
3262011,2207011,4,394482,1312,37513,1742,3262011,2207011,urban,urban
406033,2207022,3,7499,55,8139,42,0406033,2207022,urban-rural,rural
406052,2207022,10,4018,35,8139,42,0406052,2207022,rural,rural
2207011,2207022,24,37513,1742,8139,42,2207011,2207022,urban,rural
2207032,2207022,13,11337,55,8139,42,2207032,2207022,rural,rural
2207043,2207022,3,12377,63,8139,42,2207043,2207022,urban-rural,rural
2261011,2207022,4,486271,1829,8139,42,2261011,2207022,urban,rural
461011,2207032,3,334026,1898,11337,55,0461011,2207032,urban,rural
601021,2207032,3,5254,520,11337,55,0601021,2207032,urban,rural
2207011,2207032,47,37513,1742,11337,55,2207011,2207032,urban,rural
2207043,2207032,4,12377,63,11337,55,2207043,2207032,urban-rural,rural
2207052,2207032,7,5685,55,11337,55,2207052,2207032,rural,rural
2207062,2207032,6,5973,53,11337,55,2207062,2207032,rural,rural
2214023,2207032,5,14637,75,11337,55,2214023,2207032,urban-rural,rural
2216053,2207032,3,17372,96,11337,55,2216053,2207032,urban-rural,rural
2261011,2207032,5,486271,1829,11337,55,2261011,2207032,urban,rural
2262011,2207032,5,244676,1810,11337,55,2262011,2207032,urban,rural
2861011,2207032,3,114401,1433,11337,55,2861011,2207032,urban,rural
415052,2207043,3,7769,92,12377,63,0415052,2207043,rural,urban-rural
