kod_dest,kod_origin,gmina_dest,no,gmina_origin,pop_origin,den_origin,pop_dest,den_dest
3203015,3203014,Czaplinek,34,Czaplinek,6824,501,4462,13
3203015,3203064,Czaplinek,3,Złocieniec,12302,381,4462,13
3203015,3215062,Czaplinek,3,Szczecinek,8894,18,4462,13
3203024,461011,Drawsko Pomorskie,3,M. Bydgoszcz,334026,1898,11424,512
3203024,3203025,Drawsko Pomorskie,29,Drawsko Pomorskie,5189,13,11424,512
3203024,3203064,Drawsko Pomorskie,6,Złocieniec,12302,381,11424,512
3203024,3214011,Drawsko Pomorskie,3,Stargard,67161,1397,11424,512
3203024,3218044,Drawsko Pomorskie,4,Resko,3998,890,11424,512
3203024,3218055,Drawsko Pomorskie,5,Węgorzyno,3743,15,11424,512
3203024,3263011,Drawsko Pomorskie,4,M. Świnoujście,39834,197,11424,512
3203025,461011,Drawsko Pomorskie,3,M. Bydgoszcz,334026,1898,5189,13
3203025,3203024,Drawsko Pomorskie,17,Drawsko Pomorskie,11424,512,5189,13
3203025,3203064,Drawsko Pomorskie,3,Złocieniec,12302,381,5189,13
3203034,3202035,Kalisz Pomorski,5,Drawno,2512,8,4085,342
3203034,3203035,Kalisz Pomorski,17,Kalisz Pomorski,2819,6,4085,342
3203034,3262011,Kalisz Pomorski,4,M. Szczecin,394482,1312,4085,342
3203035,1803042,Kalisz Pomorski,3,Dębica,25693,186,2819,6
3203035,3202012,Kalisz Pomorski,3,Bierzwnik,4418,18,2819,6
3203035,3202035,Kalisz Pomorski,3,Drawno,2512,8,2819,6
3203035,3203025,Kalisz Pomorski,3,Drawsko Pomorskie,5189,13,2819,6
3203035,3203034,Kalisz Pomorski,7,Kalisz Pomorski,4085,342,2819,6
3203052,3203064,Wierzchowo,8,Złocieniec,12302,381,4086,18
3203064,411072,Złocieniec,4,Topólka,4566,44,12302,381
3203064,1430054,Złocieniec,3,Szydłowiec,10809,494,12302,381
3203064,3203015,Złocieniec,6,Czaplinek,4462,13,12302,381
3203064,3203025,Złocieniec,5,Drawsko Pomorskie,5189,13,12302,381
3203064,3203052,Złocieniec,7,Wierzchowo,4086,18,12302,381
3203064,3203065,Złocieniec,10,Złocieniec,3235,13,12302,381
3203064,3215035,Złocieniec,3,Biały Bór,2859,11,12302,381
3203064,3216035,Złocieniec,6,Połczyn-Zdrój,6559,19,12302,381
3203064,3218045,Złocieniec,3,Resko,3420,12,12302,381
3203064,3262011,Złocieniec,3,M. Szczecin,394482,1312,12302,381
3203065,3203015,Złocieniec,4,Czaplinek,4462,13,3235,13
3203065,3203024,Złocieniec,3,Drawsko Pomorskie,11424,512,3235,13
3203065,3203025,Złocieniec,3,Drawsko Pomorskie,5189,13,3235,13
3203065,3203064,Złocieniec,9,Złocieniec,12302,381,3235,13
3203065,3262011,Złocieniec,6,M. Szczecin,394482,1312,3235,13
3204024,2861011,Goleniów,3,M. Elbląg,114401,1433,21993,1867
3204024,3011055,Goleniów,3,Śmigiel,11521,62,21993,1867
3204024,3204025,Goleniów,41,Goleniów,15004,35,21993,1867
3204024,3204034,Goleniów,3,Maszewo,3304,596,21993,1867
3204024,3204035,Goleniów,4,Maszewo,5280,26,21993,1867
3204024,3204052,Goleniów,6,Osina,2915,29,21993,1867
3204024,3204062,Goleniów,7,Przybiernów,4861,21,21993,1867
3204024,3205025,Goleniów,3,Gryfice,7316,29,21993,1867
3204024,3262011,Goleniów,16,M. Szczecin,394482,1312,21993,1867
3204025,1465108,Goleniów,4,Śródmieście,101979,6550,15004,35
3204025,3204024,Goleniów,165,Goleniów,21993,1867,15004,35
3204025,3204035,Goleniów,6,Maszewo,5280,26,15004,35
3204025,3204044,Goleniów,10,Nowogard,15965,1269,15004,35
3204025,3204062,Goleniów,3,Przybiernów,4861,21,15004,35
3204025,3204074,Goleniów,8,Stepnica,2485,731,15004,35
3204025,3211012,Goleniów,5,Dobra (Szczecińska),28119,255,15004,35
3204025,3211044,Goleniów,3,Police,30365,814,15004,35
3204025,3214011,Goleniów,6,Stargard,67161,1397,15004,35
3204025,3218015,Goleniów,3,Dobra,1882,17,15004,35
3204025,3262011,Goleniów,185,M. Szczecin,394482,1312,15004,35
3204025,3263011,Goleniów,6,M. Świnoujście,39834,197,15004,35
3204034,3204024,Maszewo,7,Goleniów,21993,1867,3304,596
3204034,3204035,Maszewo,19,Maszewo,5280,26,3304,596
3204034,3204044,Maszewo,5,Nowogard,15965,1269,3304,596
3204034,3214011,Maszewo,4,Stargard,67161,1397,3304,596
3204034,3214092,Maszewo,6,Stara Dąbrowa,3591,32,3304,596
3204034,3262011,Maszewo,6,M. Szczecin,394482,1312,3304,596
3204035,3204025,Maszewo,4,Goleniów,15004,35,5280,26
3204035,3204034,Maszewo,11,Maszewo,3304,596,5280,26
3204035,3204044,Maszewo,7,Nowogard,15965,1269,5280,26
3204035,3205044,Maszewo,4,Płoty,3788,919,5280,26
3204035,3211012,Maszewo,4,Dobra (Szczecińska),28119,255,5280,26
3204035,3211044,Maszewo,4,Police,30365,814,5280,26
3204035,3262011,Maszewo,16,M. Szczecin,394482,1312,5280,26
3204044,811032,Nowogard,3,Brody,3226,13,15965,1269
3204044,3204035,Nowogard,5,Maszewo,5280,26,15965,1269
3204044,3204045,Nowogard,44,Nowogard,7709,24,15965,1269
3204044,3204052,Nowogard,8,Osina,2915,29,15965,1269
3204044,3204062,Nowogard,4,Przybiernów,4861,21,15965,1269
3204044,3205044,Nowogard,3,Płoty,3788,919,15965,1269
3204044,3205045,Nowogard,3,Płoty,4455,19,15965,1269
3204044,3212062,Nowogard,3,Warnice,3147,37,15965,1269
3204044,3218014,Nowogard,5,Dobra,2035,859,15965,1269
3204044,3218015,Nowogard,10,Dobra,1882,17,15965,1269
3204044,3218032,Nowogard,3,Radowo Małe,3288,18,15965,1269
3204044,3218045,Nowogard,3,Resko,3420,12,15965,1269
3204044,3262011,Nowogard,22,M. Szczecin,394482,1312,15965,1269
3204045,3204044,Nowogard,82,Nowogard,15965,1269,7709,24
3204045,3205024,Nowogard,5,Gryfice,15728,1268,7709,24
3204045,3205045,Nowogard,3,Płoty,4455,19,7709,24
3204045,3218014,Nowogard,3,Dobra,2035,859,7709,24
3204045,3218045,Nowogard,5,Resko,3420,12,7709,24
3204045,3262011,Nowogard,7,M. Szczecin,394482,1312,7709,24
3204052,3204024,Osina,7,Goleniów,21993,1867,2915,29
3204052,3204044,Osina,14,Nowogard,15965,1269,2915,29
3204052,3204045,Osina,5,Nowogard,7709,24,2915,29
3204052,3205045,Osina,3,Płoty,4455,19,2915,29
3204052,3262011,Osina,3,M. Szczecin,394482,1312,2915,29
3204062,802052,Przybiernów,5,Gubin,7187,19,4861,21
3204062,3204024,Przybiernów,4,Goleniów,21993,1867,4861,21
3204062,3204025,Przybiernów,3,Goleniów,15004,35,4861,21
3204062,3207025,Przybiernów,3,Golczewo,3037,18,4861,21
3204062,3207064,Przybiernów,3,Wolin,4703,325,4861,21
3204062,3262011,Przybiernów,8,M. Szczecin,394482,1312,4861,21
3204062,3263011,Przybiernów,3,M. Świnoujście,39834,197,4861,21
3204074,3204025,Stepnica,6,Goleniów,15004,35,2485,731
3204074,3204044,Stepnica,4,Nowogard,15965,1269,2485,731
3204074,3204045,Stepnica,3,Nowogard,7709,24,2485,731
3204074,3204062,Stepnica,7,Przybiernów,4861,21,2485,731
3204074,3204075,Stepnica,56,Stepnica,2266,8,2485,731
3204074,3262011,Stepnica,10,M. Szczecin,394482,1312,2485,731
3204075,3204024,Stepnica,7,Goleniów,21993,1867,2266,8
3204075,3204074,Stepnica,6,Stepnica,2485,731,2266,8
3205012,262011,Brojce,3,M. Legnica,93988,1670,3497,30
3205012,2212082,Brojce,3,Słupsk,18928,72,3497,30
3205012,3205024,Brojce,8,Gryfice,15728,1268,3497,30
3205012,3205025,Brojce,6,Gryfice,7316,29,3497,30
3205012,3208011,Brojce,4,Kołobrzeg,44003,1607,3497,30
3205012,3216052,Brojce,3,Sławoborze,3887,21,3497,30
3205024,3205012,Gryfice,12,Brojce,3497,30,15728,1268
3205024,3205025,Gryfice,36,Gryfice,7316,29,15728,1268
3205024,3205032,Gryfice,3,Karnice,3769,28,15728,1268
3205024,3205045,Gryfice,13,Płoty,4455,19,15728,1268
3205024,3205084,Gryfice,7,Trzebiatów,9493,926,15728,1268
3205024,3205085,Gryfice,5,Trzebiatów,5635,26,15728,1268
3205024,3207052,Gryfice,4,Świerzno,4031,29,15728,1268
3205024,3218044,Gryfice,4,Resko,3998,890,15728,1268
3205024,3218045,Gryfice,3,Resko,3420,12,15728,1268
3205024,3262011,Gryfice,12,M. Szczecin,394482,1312,15728,1268
3205025,3204044,Gryfice,3,Nowogard,15965,1269,7316,29
3205025,3204045,Gryfice,4,Nowogard,7709,24,7316,29
3205025,3205012,Gryfice,10,Brojce,3497,30,7316,29
3205025,3205024,Gryfice,65,Gryfice,15728,1268,7316,29
3205025,3205032,Gryfice,7,Karnice,3769,28,7316,29
3205025,3205045,Gryfice,9,Płoty,4455,19,7316,29
3205025,3205072,Gryfice,4,Rewal,3657,86,7316,29
3205025,3205084,Gryfice,4,Trzebiatów,9493,926,7316,29
3205025,3205085,Gryfice,3,Trzebiatów,5635,26,7316,29
3205025,3207052,Gryfice,13,Świerzno,4031,29,7316,29
3205025,3262011,Gryfice,11,M. Szczecin,394482,1312,7316,29
3205025,3263011,Gryfice,3,M. Świnoujście,39834,197,7316,29
3205032,3205024,Karnice,4,Gryfice,15728,1268,3769,28
3205032,3262011,Karnice,4,M. Szczecin,394482,1312,3769,28
3205044,3201011,Płoty,4,Białogard,22908,890,3788,919
3205044,3205024,Płoty,5,Gryfice,15728,1268,3788,919
3205044,3205045,Płoty,23,Płoty,4455,19,3788,919
3205044,3208052,Płoty,4,Rymań,3703,25,3788,919
3205044,3214011,Płoty,3,Stargard,67161,1397,3788,919
3205044,3218045,Płoty,3,Resko,3420,12,3788,919
3205044,3262011,Płoty,5,M. Szczecin,394482,1312,3788,919
3205045,414012,Płoty,4,Bukowiec,4946,45,4455,19
3205045,3202065,Płoty,3,Recz,2337,14,4455,19
3205045,3204044,Płoty,3,Nowogard,15965,1269,4455,19
3205045,3205012,Płoty,4,Brojce,3497,30,4455,19
3205045,3205024,Płoty,4,Gryfice,15728,1268,4455,19
3205045,3205044,Płoty,10,Płoty,3788,919,4455,19
3205045,3213062,Płoty,3,Sławno,8461,30,4455,19
3205072,212034,Rewal,3,Lwówek Śląski,8346,502,3657,86
3205072,3064029,Rewal,3,Poznań-Grunwald,,,3657,86
3205072,3205024,Rewal,6,Gryfice,15728,1268,3657,86
3205072,3210044,Rewal,4,Myślibórz,10558,702,3657,86
3205072,3262011,Rewal,9,M. Szczecin,394482,1312,3657,86
3205084,1408022,Trzebiatów,3,Jabłonna,22605,349,9493,926
3205084,3021085,Trzebiatów,3,Kostrzyn,9759,66,9493,926
3205084,3205032,Trzebiatów,11,Karnice,3769,28,9493,926
3205084,3205085,Trzebiatów,18,Trzebiatów,5635,26,9493,926
3205084,3208011,Trzebiatów,3,Kołobrzeg,44003,1607,9493,926
3205084,3208042,Trzebiatów,7,Kołobrzeg,11308,78,9493,926
3205084,3208052,Trzebiatów,3,Rymań,3703,25,9493,926
3205084,3208062,Trzebiatów,3,Siemyśl,3951,37,9493,926
3205084,3215011,Trzebiatów,4,Szczecinek,38148,787,9493,926
3205084,3262011,Trzebiatów,9,M. Szczecin,394482,1312,9493,926
3205085,3201011,Trzebiatów,3,Białogard,22908,890,5635,26
3205085,3205025,Trzebiatów,8,Gryfice,7316,29,5635,26
3205085,3205072,Trzebiatów,4,Rewal,3657,86,5635,26
3205085,3205084,Trzebiatów,30,Trzebiatów,9493,926,5635,26
3205085,3208011,Trzebiatów,4,Kołobrzeg,44003,1607,5635,26
3205085,3262011,Trzebiatów,4,M. Szczecin,394482,1312,5635,26
3206012,1405052,Banie,4,Jaktorów,13147,238,5859,28
3206012,1414032,Banie,3,Leoncin,5586,35,5859,28
3206012,3206035,Banie,4,Chojna,5958,19,5859,28
3206012,3206044,Banie,10,Gryfino,20159,1705,5859,28
3206012,3206045,Banie,4,Gryfino,10454,43,5859,28
3206012,3206055,Banie,4,Mieszkowice,3233,14,5859,28
3206012,3206085,Banie,3,Trzcińsko-Zdrój,2752,16,5859,28
3206012,3214102,Banie,3,Stargard,14666,46,5859,28
3206012,3262011,Banie,9,M. Szczecin,394482,1312,5859,28
3206024,3206025,Cedynia,6,Cedynia,2611,15,1470,880
3206025,3206024,Cedynia,7,Cedynia,1470,880,2611,15
3206034,3206012,Chojna,3,Banie,5859,28,7344,584
3206034,3206024,Chojna,4,Cedynia,1470,880,7344,584
3206034,3206025,Chojna,6,Cedynia,2611,15,7344,584
3206034,3206035,Chojna,29,Chojna,5958,19,7344,584
3206034,3206085,Chojna,3,Trzcińsko-Zdrój,2752,16,7344,584
3206034,3206092,Chojna,5,Widuchowa,5098,24,7344,584
3206034,3262011,Chojna,7,M. Szczecin,394482,1312,7344,584
3206035,861011,Chojna,4,M. Gorzów Wielkopolski,118011,1377,5958,19
3206035,2204011,Chojna,3,Pruszcz Gdański,31791,1931,5958,19
3206035,3206025,Chojna,5,Cedynia,2611,15,5958,19
3206035,3206034,Chojna,20,Chojna,7344,584,5958,19
3206035,3206044,Chojna,4,Gryfino,20159,1705,5958,19
3206035,3206054,Chojna,3,Mieszkowice,3404,647,5958,19
3206035,3206065,Chojna,7,Moryń,2518,21,5958,19
3206035,3206085,Chojna,3,Trzcińsko-Zdrój,2752,16,5958,19
3206044,2212011,Gryfino,3,Ustka,14161,1277,20159,1705
3206044,3206012,Gryfino,14,Banie,5859,28,20159,1705
3206044,3206034,Gryfino,4,Chojna,7344,584,20159,1705
3206044,3206045,Gryfino,38,Gryfino,10454,43,20159,1705
3206044,3206065,Gryfino,5,Moryń,2518,21,20159,1705
3206044,3206092,Gryfino,19,Widuchowa,5098,24,20159,1705
3206044,3211022,Gryfino,8,Kołbaskowo,14705,139,20159,1705
3206044,3212022,Gryfino,3,Kozielice,2422,26,20159,1705
3206044,3213042,Gryfino,3,Malechowo,6060,27,20159,1705
3206044,3262011,Gryfino,36,M. Szczecin,394482,1312,20159,1705
3206045,3206012,Gryfino,7,Banie,5859,28,10454,43
3206045,3206044,Gryfino,67,Gryfino,20159,1705,10454,43
3206045,3206072,Gryfino,4,Stare Czarnowo,3699,24,10454,43
3206045,3206092,Gryfino,7,Widuchowa,5098,24,10454,43
3206045,3210022,Gryfino,3,Boleszkowice,2795,21,10454,43
3206045,3211022,Gryfino,3,Kołbaskowo,14705,139,10454,43
3206045,3262011,Gryfino,32,M. Szczecin,394482,1312,10454,43
3206054,3206025,Mieszkowice,3,Cedynia,2611,15,3404,647
3206054,3206034,Mieszkowice,5,Chojna,7344,584,3404,647
3206054,3206055,Mieszkowice,13,Mieszkowice,3233,14,3404,647
3206055,862011,Mieszkowice,4,M. Zielona Góra,139667,502,3233,14
3206055,3206054,Mieszkowice,4,Mieszkowice,3404,647,3233,14
3206055,3210034,Mieszkowice,5,Dębno,13160,675,3233,14
3206055,3263011,Mieszkowice,3,M. Świnoujście,39834,197,3233,14
3206064,3206034,Moryń,3,Chojna,7344,584,1610,291
3206064,3206035,Moryń,4,Chojna,5958,19,1610,291
3206064,3206054,Moryń,4,Mieszkowice,3404,647,1610,291
3206064,3206055,Moryń,3,Mieszkowice,3233,14,1610,291
3206065,2203032,Moryń,4,Człuchów,10703,30,2518,21
3206065,3206025,Moryń,5,Cedynia,2611,15,2518,21
3206065,3206034,Moryń,9,Chojna,7344,584,2518,21
3206065,3206055,Moryń,3,Mieszkowice,3233,14,2518,21
3206072,3206044,Stare Czarnowo,4,Gryfino,20159,1705,3699,24
3206072,3206045,Stare Czarnowo,6,Gryfino,10454,43,3699,24
3206072,3262011,Stare Czarnowo,28,M. Szczecin,394482,1312,3699,24
3206084,3201034,Trzcińsko-Zdrój,3,Karlino,5564,592,2171,932
3206084,3206034,Trzcińsko-Zdrój,4,Chojna,7344,584,2171,932
3206084,3206035,Trzcińsko-Zdrój,7,Chojna,5958,19,2171,932
3206084,3262011,Trzcińsko-Zdrój,5,M. Szczecin,394482,1312,2171,932
3206085,801074,Trzcińsko-Zdrój,4,Witnica,6481,787,2752,16
3206085,3210045,Trzcińsko-Zdrój,5,Myślibórz,8275,26,2752,16
3206092,3206044,Widuchowa,11,Gryfino,20159,1705,5098,24
3206092,3206045,Widuchowa,7,Gryfino,10454,43,5098,24
3206092,3262011,Widuchowa,3,M. Szczecin,394482,1312,5098,24
3207014,3207035,Dziwnów,5,Kamień Pomorski,5216,26,2407,369
3207014,3262011,Dziwnów,5,M. Szczecin,394482,1312,2407,369
3207015,3262011,Dziwnów,3,M. Szczecin,394482,1312,1255,38
3207024,3031082,Golczewo,3,Złotów,9802,34,2532,341
3207024,3207025,Golczewo,5,Golczewo,3037,18,2532,341
3207024,3262011,Golczewo,3,M. Szczecin,394482,1312,2532,341
3207025,265011,Golczewo,3,M. Wałbrzych,103263,1219,3037,18
3207025,3207024,Golczewo,3,Golczewo,2532,341,3037,18
3207025,3207034,Golczewo,5,Kamień Pomorski,8450,787,3037,18
3207025,3207035,Golczewo,6,Kamień Pomorski,5216,26,3037,18
3207025,3207064,Golczewo,3,Wolin,4703,325,3037,18
3207034,3204024,Kamień Pomorski,3,Goleniów,21993,1867,8450,787
3207034,3205024,Kamień Pomorski,3,Gryfice,15728,1268,8450,787
3207034,3207024,Kamień Pomorski,3,Golczewo,2532,341,8450,787
3207034,3207035,Kamień Pomorski,24,Kamień Pomorski,5216,26,8450,787
3207034,3207052,Kamień Pomorski,6,Świerzno,4031,29,8450,787
3207034,3262011,Kamień Pomorski,12,M. Szczecin,394482,1312,8450,787
3207035,2470011,Kamień Pomorski,3,M. Mysłowice,72124,1098,5216,26
3207035,3207015,Kamień Pomorski,5,Dziwnów,1255,38,5216,26
3207035,3207034,Kamień Pomorski,22,Kamień Pomorski,8450,787,5216,26
3207035,3207044,Kamień Pomorski,5,Międzyzdroje,4975,964,5216,26
3207035,3207052,Kamień Pomorski,5,Świerzno,4031,29,5216,26
3207035,3262011,Kamień Pomorski,6,M. Szczecin,394482,1312,5216,26
3207044,3021125,Międzyzdroje,5,Pobiedziska,11244,63,4975,964
3207044,3207064,Międzyzdroje,5,Wolin,4703,325,4975,964
3207044,3211022,Międzyzdroje,3,Kołbaskowo,14705,139,4975,964
3207044,3262011,Międzyzdroje,7,M. Szczecin,394482,1312,4975,964
3207044,3263011,Międzyzdroje,3,M. Świnoujście,39834,197,4975,964
3207045,3207044,Międzyzdroje,5,Międzyzdroje,4975,964,1136,10
3207052,3202025,Świerzno,3,Choszczno,6190,26,4031,29
3207052,3204045,Świerzno,5,Nowogard,7709,24,4031,29
3207052,3205024,Świerzno,4,Gryfice,15728,1268,4031,29
3207052,3207025,Świerzno,8,Golczewo,3037,18,4031,29
3207052,3207034,Świerzno,7,Kamień Pomorski,8450,787,4031,29
3207052,3207035,Świerzno,3,Kamień Pomorski,5216,26,4031,29
3207052,3262011,Świerzno,4,M. Szczecin,394482,1312,4031,29
3207064,407011,Wolin,3,Inowrocław,68906,2265,4703,325
3207064,461011,Wolin,3,M. Bydgoszcz,334026,1898,4703,325
3207064,3207044,Wolin,6,Międzyzdroje,4975,964,4703,325
3207064,3207065,Wolin,9,Wolin,7053,23,4703,325
3207064,3263011,Wolin,9,M. Świnoujście,39834,197,4703,325
3207065,1202012,Wolin,4,Borzęcin,8149,79,7053,23
3207065,3204062,Wolin,3,Przybiernów,4861,21,7053,23
3207065,3207034,Wolin,3,Kamień Pomorski,8450,787,7053,23
3207065,3207035,Wolin,3,Kamień Pomorski,5216,26,7053,23
3207065,3207044,Wolin,3,Międzyzdroje,4975,964,7053,23
3207065,3207045,Wolin,8,Międzyzdroje,1136,10,7053,23
3207065,3207064,Wolin,14,Wolin,4703,325,7053,23
3207065,3214011,Wolin,3,Stargard,67161,1397,7053,23
3207065,3214062,Wolin,3,Kobylanka,6217,51,7053,23
3207065,3215011,Wolin,3,Szczecinek,38148,787,7053,23
3207065,3262011,Wolin,9,M. Szczecin,394482,1312,7053,23
3207065,3263011,Wolin,15,M. Świnoujście,39834,197,7053,23
3208011,203011,Kołobrzeg,3,Głogów,63730,1815,44003,1607
3208011,224074,Kołobrzeg,4,Złoty Stok,2549,330,44003,1607
3208011,264049,Kołobrzeg,5,Wrocław-Psie Pole,,,44003,1607
3208011,264069,Kołobrzeg,3,Wrocław-Śródmieście,,,44003,1607
3208011,461011,Kołobrzeg,8,M. Bydgoszcz,334026,1898,44003,1607
3208011,463011,Kołobrzeg,4,M. Toruń,197112,1703,44003,1607
3208011,861011,Kołobrzeg,6,M. Gorzów Wielkopolski,118011,1377,44003,1607
3208011,1217011,Kołobrzeg,3,Zakopane,25562,303,44003,1607
3208011,1411011,Kołobrzeg,3,Maków Mazowiecki,9106,886,44003,1607
3208011,1417011,Kołobrzeg,3,Józefów,20998,878,44003,1607
3208011,1435012,Kołobrzeg,3,Brańszczyk,8251,49,44003,1607
3208011,1464011,Kołobrzeg,4,M. Siedlce,76005,2386,44003,1607
3208011,2261011,Kołobrzeg,4,M. Gdańsk,486271,1829,44003,1607
3208011,2262011,Kołobrzeg,4,M. Gdynia,244676,1810,44003,1607
3208011,2462011,Kołobrzeg,7,M. Bytom,151691,2183,44003,1607
3208011,2466011,Kołobrzeg,4,M. Gliwice,172628,1289,44003,1607
3208011,2862011,Kołobrzeg,5,M. Olsztyn,169251,1916,44003,1607
3208011,3003011,Kołobrzeg,3,Gniezno,64916,1599,44003,1607
3208011,3019011,Kołobrzeg,3,Piła,71226,694,44003,1607
3208011,3031011,Kołobrzeg,4,Złotów,18525,1600,44003,1607
3208011,3062011,Kołobrzeg,3,M. Konin,69069,839,44003,1607
3208011,3064049,Kołobrzeg,3,Poznań-Nowe Miasto,,,44003,1607
3208011,3064059,Kołobrzeg,6,Poznań-Stare Miasto,,,44003,1607
3208011,3064069,Kołobrzeg,3,Poznań-Wilda,,,44003,1607
3208011,3201011,Kołobrzeg,14,Białogard,22908,890,44003,1607
3208011,3201034,Kołobrzeg,5,Karlino,5564,592,44003,1607
3208011,3204044,Kołobrzeg,3,Nowogard,15965,1269,44003,1607
3208011,3205024,Kołobrzeg,5,Gryfice,15728,1268,44003,1607
3208011,3205084,Kołobrzeg,7,Trzebiatów,9493,926,44003,1607
3208011,3205085,Kołobrzeg,9,Trzebiatów,5635,26,44003,1607
3208011,3206044,Kołobrzeg,4,Gryfino,20159,1705,44003,1607
3208011,3208022,Kołobrzeg,16,Dygowo,5388,42,44003,1607
3208011,3208034,Kołobrzeg,9,Gościno,2632,462,44003,1607
3208011,3208035,Kołobrzeg,5,Gościno,2639,24,44003,1607
3208011,3208042,Kołobrzeg,87,Kołobrzeg,11308,78,44003,1607
3208011,3208052,Kołobrzeg,10,Rymań,3703,25,44003,1607
3208011,3208062,Kołobrzeg,16,Siemyśl,3951,37,44003,1607
3208011,3208072,Kołobrzeg,14,Ustronie Morskie,3783,66,44003,1607
3208011,3209055,Kołobrzeg,5,Mielno,1993,69,44003,1607
3208011,3210034,Kołobrzeg,3,Dębno,13160,675,44003,1607
3208011,3210045,Kołobrzeg,3,Myślibórz,8275,26,44003,1607
3208011,3214011,Kołobrzeg,11,Stargard,67161,1397,44003,1607
3208011,3216011,Kołobrzeg,5,Świdwin,14831,663,44003,1607
3208011,3216034,Kołobrzeg,4,Połczyn-Zdrój,7409,1026,44003,1607
3208011,3217011,Kołobrzeg,4,Wałcz,23978,628,44003,1607
3208011,3218044,Kołobrzeg,6,Resko,3998,890,44003,1607
3208011,3261011,Kołobrzeg,15,M. Koszalin,104891,1067,44003,1607
3208011,3262011,Kołobrzeg,20,M. Szczecin,394482,1312,44003,1607
3208022,2801032,Dygowo,3,Bartoszyce,10275,24,5388,42
3208022,3201011,Dygowo,3,Białogard,22908,890,5388,42
3208022,3201034,Dygowo,8,Karlino,5564,592,5388,42
3208022,3208011,Dygowo,28,Kołobrzeg,44003,1607,5388,42
3208022,3208035,Dygowo,4,Gościno,2639,24,5388,42
3208022,3208042,Dygowo,7,Kołobrzeg,11308,78,5388,42
3208034,3201034,Gościno,4,Karlino,5564,592,2632,462
3208034,3208011,Gościno,19,Kołobrzeg,44003,1607,2632,462
3208034,3208022,Gościno,4,Dygowo,5388,42,2632,462
3208034,3208035,Gościno,12,Gościno,2639,24,2632,462
3208034,3208042,Gościno,4,Kołobrzeg,11308,78,2632,462
3208034,3208052,Gościno,7,Rymań,3703,25,2632,462
3208034,3208062,Gościno,4,Siemyśl,3951,37,2632,462
3208035,3201034,Gościno,4,Karlino,5564,592,2639,24
3208035,3206044,Gościno,3,Gryfino,20159,1705,2639,24
3208035,3208011,Gościno,14,Kołobrzeg,44003,1607,2639,24
3208035,3208052,Gościno,6,Rymań,3703,25,2639,24
3208042,862011,Kołobrzeg,3,M. Zielona Góra,139667,502,11308,78
3208042,1261011,Kołobrzeg,5,M. Kraków,802583,2456,11308,78
3208042,2261011,Kołobrzeg,4,M. Gdańsk,486271,1829,11308,78
3208042,2462011,Kołobrzeg,3,M. Bytom,151691,2183,11308,78
3208042,2861011,Kołobrzeg,4,M. Elbląg,114401,1433,11308,78
3208042,3021164,Kołobrzeg,4,Swarzędz,28981,3521,11308,78
3208042,3205084,Kołobrzeg,3,Trzebiatów,9493,926,11308,78
3208042,3208011,Kołobrzeg,99,Kołobrzeg,44003,1607,11308,78
3208042,3208052,Kołobrzeg,4,Rymań,3703,25,11308,78
3208042,3213021,Kołobrzeg,3,Sławno,12002,758,11308,78
3208042,3214011,Kołobrzeg,3,Stargard,67161,1397,11308,78
3208042,3262011,Kołobrzeg,10,M. Szczecin,394482,1312,11308,78
3208052,3205024,Rymań,5,Gryfice,15728,1268,3703,25
3208052,3208011,Rymań,13,Kołobrzeg,44003,1607,3703,25
3208052,3208022,Rymań,3,Dygowo,5388,42,3703,25
3208052,3208062,Rymań,4,Siemyśl,3951,37,3703,25
3208062,2811045,Siemyśl,3,Nidzica,7007,19,3951,37
3208062,3201035,Siemyśl,3,Karlino,3035,23,3951,37
3208062,3208011,Siemyśl,25,Kołobrzeg,44003,1607,3951,37
3208062,3208022,Siemyśl,3,Dygowo,5388,42,3951,37
3208062,3208042,Siemyśl,8,Kołobrzeg,11308,78,3951,37
3208062,3208052,Siemyśl,4,Rymań,3703,25,3951,37
3208062,3208072,Siemyśl,4,Ustronie Morskie,3783,66,3951,37
3208062,3211022,Siemyśl,3,Kołbaskowo,14705,139,3951,37
3208062,3218024,Siemyśl,3,Łobez,9672,753,3951,37
3208062,3262011,Siemyśl,3,M. Szczecin,394482,1312,3951,37
3208072,3201034,Ustronie Morskie,3,Karlino,5564,592,3783,66
3208072,3204024,Ustronie Morskie,3,Goleniów,21993,1867,3783,66
3208072,3208011,Ustronie Morskie,13,Kołobrzeg,44003,1607,3783,66
3208072,3208042,Ustronie Morskie,6,Kołobrzeg,11308,78,3783,66
3209012,211022,Będzino,3,Lubin,17722,61,8481,51
3209012,1061049,Będzino,3,Łódź-Polesie,,,8481,51
3209012,3063011,Będzino,3,M. Leszno,61396,1927,8481,51
3209012,3206085,Będzino,3,Trzcińsko-Zdrój,2752,16,8481,51
3209012,3208072,Będzino,9,Ustronie Morskie,3783,66,8481,51
3209012,3209054,Będzino,20,Mielno,2817,85,8481,51
3209012,3209082,Będzino,5,Świeszyno,8250,62,8481,51
3209012,3261011,Będzino,66,M. Koszalin,104891,1067,8481,51
3209012,3262011,Będzino,4,M. Szczecin,394482,1312,8481,51
3209022,211011,Biesiekierz,3,Lubin,69267,1699,7463,64
3209022,264029,Biesiekierz,4,Wrocław-Fabryczna,,,7463,64
